1,1,,6,PAST,0.0,0.0,,,,23.99,,0.0,0.0,,,,,,,,,,,,,2015.0,39.2,52.57,68.05,120.86,3.63,0.41,0.13,168.22,2.15,0.08,46.2,0.03,2.64,2.97,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,7,PAST,0.0,0.0,,,,135.77,,0.0,0.0,,,,,,,,,,,,,2016.0,44.74,4.66,0.0,134.14,8.94,1.12,0.2,166.56,2.22,0.19,29.14,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,8,PAST,0.0,0.0,,,,49.51,,0.0,0.0,,,,,,,,,,,,,2017.0,41.46,8.28,88.53,124.01,0.59,0.04,0.13,169.23,2.23,0.08,44.9,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,9,PAST,0.0,0.0,,,,38.26,,0.0,0.0,,,,,,,,,,,,,2018.0,37.21,53.05,42.54,140.9,2.39,0.18,0.17,171.27,2.23,0.06,46.55,0.04,4.15,4.66,0.56,0.55,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,10,PAST,0.0,0.0,,,,66.96,,0.0,0.0,,,,,,,,,,,,,2019.0,39.84,85.09,7.01,121.96,11.73,0.86,0.34,172.41,2.35,0.12,35.0,0.02,1.71,1.92,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,11,PAST,0.0,0.0,,,,45.34,,0.0,0.0,,,,,,,,,,,,,2020.0,40.49,106.53,4.9,121.05,7.01,0.16,0.45,170.85,2.34,0.11,41.12,0.07,7.0,7.85,1.02,1.02,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,12,PAST,0.0,0.0,,,,35.39,,0.0,0.0,,,,,,,,,,,,,2021.0,49.09,83.12,19.73,126.1,3.88,0.84,0.53,175.94,2.39,0.35,44.2,0.05,4.54,5.09,0.68,0.67,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,13,PAST,0.0,0.0,,,,38.88,,0.0,0.0,,,,,,,,,,,,,2022.0,36.95,92.18,28.26,116.5,14.18,0.2,0.66,172.91,2.42,0.1,41.42,0.04,4.23,4.75,0.63,0.63,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,14,PAST,0.0,0.0,,,,53.18,,0.0,0.0,,,,,,,,,,,,,2023.0,51.53,48.4,19.76,135.39,1.07,0.05,0.87,175.59,2.57,0.06,50.22,0.09,9.29,10.42,1.4,1.39,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,15,PAST,0.0,18.93,,,,150.54,,0.0,0.0,,,,,,,,,,,,,2024.0,23.76,17.52,0.0,120.36,30.07,0.03,0.52,173.98,2.46,0.06,23.39,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,16,PAST,0.0,4.32,,,,59.52,,0.0,0.0,,,,,,,,,,,,,2025.0,10.42,146.29,0.0,104.84,41.41,1.43,0.97,169.97,2.42,0.08,8.35,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,17,PAST,0.0,9.67,,,,136.59,,0.0,0.0,,,,,,,,,,,,,2026.0,18.5,24.3,0.0,123.13,85.82,0.0,0.74,166.12,2.32,0.02,8.55,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,18,PAST,0.0,9.67,,,,163.41,,0.0,0.0,,,,,,,,,,,,,2027.0,17.62,0.95,0.0,127.08,114.41,0.52,0.77,163.1,2.25,0.08,9.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,19,PAST,0.0,0.0,,,,162.45,,0.0,0.0,,,,,,,,,,,,,2028.0,33.2,10.22,0.0,105.82,24.24,0.17,0.56,162.56,2.19,0.05,17.27,0.0,0.23,0.25,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,20,PAST,0.0,0.0,,,,101.71,,0.0,0.0,,,,,,,,,,,,,2029.0,36.95,53.32,0.0,124.92,3.42,0.22,0.54,162.85,2.2,0.08,28.94,0.0,0.39,0.44,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,21,PAST,0.0,0.0,,,,34.12,,0.0,0.0,,,,,,,,,,,,,2030.0,49.89,33.38,77.19,106.87,2.34,0.52,0.55,165.69,2.24,0.09,35.27,0.06,5.81,6.52,0.78,0.78,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,22,PAST,0.0,0.0,,,,21.64,,0.0,0.0,,,,,,,,,,,,,2031.0,45.34,58.88,58.1,123.11,0.0,0.0,0.54,166.37,2.37,0.09,39.83,0.01,0.71,0.79,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,23,PAST,0.0,0.0,,,,27.43,,0.0,0.0,,,,,,,,,,,,,2032.0,35.01,25.9,94.13,128.14,1.51,0.91,0.63,170.18,2.42,0.21,40.99,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,24,PAST,0.0,0.0,,,,11.52,,0.0,0.0,,,,,,,,,,,,,2033.0,20.72,69.63,99.06,118.46,7.45,5.1,1.39,169.01,2.38,0.07,36.53,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,25,PAST,0.0,0.0,,,,17.0,,0.0,0.0,,,,,,,,,,,,,2034.0,33.78,114.59,40.17,114.17,7.76,0.5,0.5,167.05,2.33,0.16,19.72,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
