1,8,2004.0,27,WWHT,4.09,0.0,13.76,0.0,0.0,0.0,83.92,0.0,0.0,115.46,148.02,12.77,137.44,1.15,0.02,9.74,210.72,0.0,0.0,22.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2005.0,28,WWHT,6.29,0.0,21.29,23.83,13.14,0.0,60.86,0.0,0.0,62.87,132.62,4.78,137.9,1.12,0.0,15.74,152.44,0.17,0.19,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2005.0,28,OATS,0.08,0.0,0.9,2.56,0.0,0.0,25.46,0.0,0.0,62.87,132.62,4.78,137.9,1.12,0.0,15.74,152.44,0.17,0.19,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2006.0,29,WWHT,0.05,0.0,10.59,36.04,0.0,0.0,38.13,0.0,0.0,62.53,135.42,6.93,136.11,1.11,0.0,10.55,58.28,0.0,0.0,22.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2007.0,30,WWHT,6.82,0.0,22.56,1.15,15.28,0.0,51.19,0.0,0.0,134.54,138.93,7.42,136.79,1.14,0.0,15.72,125.54,0.0,0.0,9.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2008.0,31,WWHT,1.95,0.0,10.01,21.75,0.0,0.0,56.97,0.0,0.0,99.16,131.68,1.84,135.07,1.08,0.0,8.07,51.56,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,2009.0,32,WWHT,2.63,0.0,11.07,29.6,0.0,0.0,69.8,0.0,0.0,51.66,121.63,1.01,134.11,1.07,0.02,8.61,38.67,0.47,0.53,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,2,WWHT,2.37,0.0,,20.67,7.83,0.0,,0.0,0.0,,,,,,,,53.82,1.41,1.59,29.8,0.21,2011.0,29.67,62.92,205.74,106.16,13.36,147.08,1.15,0.05,25.24,,,,,,,,,,,,,,,,,,,,,,
1,8,,3,WWHT,4.35,0.0,,12.54,4.93,0.0,,0.0,0.0,,,,,,,,76.22,0.0,0.0,0.0,0.0,2012.0,19.77,62.2,140.26,104.78,6.32,147.62,1.17,0.01,15.33,,,,,,,,,,,,,,,,,,,,,,
1,8,,4,WWHT,6.59,0.0,,0.0,15.66,0.0,,0.0,0.0,,,,,,,,58.28,0.0,0.0,22.42,0.0,2013.0,24.85,44.37,165.42,136.96,13.06,147.36,1.18,0.0,18.11,,,,,,,,,,,,,,,,,,,,,,
1,8,,5,WWHT,3.38,0.0,,10.88,0.0,0.0,,0.0,0.0,,,,,,,,210.72,0.0,0.0,22.42,0.0,2014.0,12.24,73.89,313.08,153.55,14.43,145.13,1.14,0.06,9.05,,,,,,,,,,,,,,,,,,,,,,
1,8,,6,WWHT,6.09,0.0,,29.96,0.0,0.0,,0.0,0.0,,,,,,,,152.45,1.54,1.72,0.23,0.23,2015.0,21.59,44.89,438.04,151.41,12.78,144.32,1.17,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,
1,8,,6,OATS,0.08,0.0,,14.51,0.0,0.0,,0.0,0.0,,,,,,,,152.45,1.54,1.72,0.23,0.23,2015.0,1.27,12.57,438.04,151.41,12.78,144.32,1.17,0.0,16.5,,,,,,,,,,,,,,,,,,,,,,
1,8,,7,WWHT,0.07,0.0,,24.35,0.0,0.0,,0.0,0.0,,,,,,,,58.28,0.0,0.0,22.42,0.0,2016.0,11.12,54.87,404.12,164.58,11.02,142.76,1.13,0.0,11.08,,,,,,,,,,,,,,,,,,,,,,
1,8,,8,WWHT,6.3,0.0,,6.83,0.0,0.0,,0.0,0.0,,,,,,,,125.54,0.0,0.0,9.86,0.0,2017.0,23.27,48.44,426.42,170.95,12.02,142.54,1.16,0.0,16.92,,,,,,,,,,,,,,,,,,,,,,
1,8,,9,WWHT,4.66,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,51.56,0.0,0.0,0.0,0.0,2018.0,16.25,83.95,446.4,168.84,6.47,141.61,1.14,0.0,11.59,,,,,,,,,,,,,,,,,,,,,,
1,8,,10,WWHT,5.23,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,38.67,0.47,0.53,0.07,0.07,2019.0,17.62,75.97,323.26,154.77,1.85,140.25,1.12,0.04,12.59,,,,,,,,,,,,,,,,,,,,,,
1,8,,11,WWHT,3.58,0.0,,39.27,0.11,0.0,,0.0,0.0,,,,,,,,20.18,0.0,0.0,22.42,0.0,2020.0,16.99,54.01,290.18,182.82,10.35,137.9,1.07,0.0,13.22,,,,,,,,,,,,,,,,,,,,,,
1,8,,12,WWHT,3.57,0.0,,16.66,0.0,0.0,,0.0,0.0,,,,,,,,161.96,0.0,0.0,22.42,0.0,2021.0,16.91,83.79,227.33,192.19,9.41,137.36,1.07,0.02,13.65,,,,,,,,,,,,,,,,,,,,,,
1,8,,13,WWHT,0.25,0.0,,4.16,19.38,0.0,,0.0,0.0,,,,,,,,51.56,0.0,0.0,0.0,0.0,2022.0,25.76,70.32,134.39,165.03,2.58,138.23,1.12,0.02,25.36,,,,,,,,,,,,,,,,,,,,,,
1,8,,14,WWHT,3.37,0.0,,43.52,19.47,0.0,,0.0,0.0,,,,,,,,62.77,0.0,0.0,9.86,0.0,2023.0,16.16,57.51,134.69,170.87,5.55,136.64,1.05,0.01,12.82,,,,,,,,,,,,,,,,,,,,,,
1,8,,15,WWHT,3.46,0.0,,52.27,18.67,0.0,,0.0,0.0,,,,,,,,51.56,0.0,0.0,0.0,0.0,2024.0,15.42,47.48,207.26,172.58,5.68,134.6,1.03,0.04,12.05,,,,,,,,,,,,,,,,,,,,,,
1,8,,16,WWHT,2.95,0.0,,42.42,1.59,0.0,,0.0,0.0,,,,,,,,149.07,0.0,0.0,22.42,0.0,2025.0,15.42,54.72,182.72,188.01,7.99,133.94,1.02,0.02,12.33,,,,,,,,,,,,,,,,,,,,,,
1,8,,17,WWHT,4.62,0.0,,0.0,21.81,0.0,,0.0,0.0,,,,,,,,64.45,0.0,0.0,0.0,0.0,2026.0,25.35,53.83,78.97,169.89,4.38,134.88,1.04,0.01,20.64,,,,,,,,,,,,,,,,,,,,,,
1,8,,18,WWHT,6.66,0.0,,0.0,32.95,0.0,,0.0,0.0,,,,,,,,128.9,0.0,0.0,0.0,0.0,2027.0,24.34,53.54,58.82,153.25,0.42,135.89,1.07,0.0,17.6,,,,,,,,,,,,,,,,,,,,,,
1,8,,19,WWHT,5.37,0.0,,0.0,22.97,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,2028.0,19.79,33.17,128.24,154.61,5.76,135.76,1.07,0.0,14.39,,,,,,,,,,,,,,,,,,,,,,
1,8,,20,WWHT,0.0,0.0,,0.49,0.0,0.0,,0.0,0.0,,,,,,,,34.75,0.0,0.0,0.0,0.0,2029.0,14.41,44.23,102.91,137.9,1.5,134.41,1.04,0.01,14.17,,,,,,,,,,,,,,,,,,,,,,
1,8,,21,WWHT,4.13,0.0,,15.27,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,2030.0,27.98,56.9,24.96,134.75,0.13,134.48,1.04,0.05,10.31,,,,,,,,,,,,,,,,,,,,,,
1,8,,22,WWHT,2.11,0.0,,32.53,33.46,0.0,,0.0,0.0,,,,,,,,44.83,51.56,0.0,0.0,0.0,2031.0,14.91,42.96,56.93,127.3,0.22,134.88,1.05,0.02,11.09,,,,,,,,,,,,,,,,,,,,,,
1,8,,23,WWHT,0.0,0.0,,0.0,28.66,0.0,,0.0,0.0,,,,,,,,166.46,0.36,0.41,16.21,0.05,2032.0,21.75,35.64,60.21,107.55,3.64,137.2,1.15,0.05,22.47,,,,,,,,,,,,,,,,,,,,,,
1,8,,24,WWHT,2.15,0.0,,12.44,0.0,0.0,,0.0,0.0,,,,,,,,53.82,1.42,1.6,29.8,0.21,2033.0,37.5,77.87,112.91,145.15,9.97,135.3,1.12,0.04,14.21,,,,,,,,,,,,,,,,,,,,,,
1,8,,25,WWHT,4.3,0.0,,0.0,23.57,0.0,,0.0,0.0,,,,,,,,76.22,0.0,0.0,0.0,0.0,2034.0,18.57,74.41,46.27,137.72,6.28,136.21,1.13,0.04,14.25,,,,,,,,,,,,,,,,,,,,,,
1,8,,26,WWHT,4.04,0.0,,17.1,42.27,0.0,,0.0,0.0,,,,,,,,58.28,0.0,0.0,22.42,0.0,2035.0,16.48,22.5,124.74,161.62,9.42,135.32,1.11,0.0,12.21,,,,,,,,,,,,,,,,,,,,,,
1,8,,27,WWHT,3.27,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,210.72,0.0,0.0,22.42,0.0,2036.0,11.93,57.69,158.34,166.47,6.59,134.39,1.09,0.01,8.83,,,,,,,,,,,,,,,,,,,,,,
1,8,,28,WWHT,4.72,0.0,,17.61,39.45,0.0,,0.0,0.0,,,,,,,,152.45,0.97,1.09,0.15,0.15,2037.0,17.98,48.71,171.37,150.98,8.14,134.58,1.12,0.0,15.88,,,,,,,,,,,,,,,,,,,,,,
1,8,,28,OATS,0.36,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,152.45,0.97,1.09,0.15,0.15,2037.0,3.15,22.55,171.37,150.98,8.14,134.58,1.12,0.0,15.88,,,,,,,,,,,,,,,,,,,,,,
1,8,,29,WWHT,0.15,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,58.28,0.0,0.0,22.42,0.0,2038.0,14.15,98.15,120.27,152.94,6.0,134.27,1.14,0.01,14.02,,,,,,,,,,,,,,,,,,,,,,
1,8,,30,WWHT,4.53,0.0,,0.03,0.58,0.0,,0.0,0.0,,,,,,,,125.54,0.0,0.0,9.86,0.0,2039.0,16.62,58.34,218.12,157.71,6.18,133.46,1.12,0.0,12.06,,,,,,,,,,,,,,,,,,,,,,
1,8,,2,WWHT,1.38,0.0,,95.02,0.0,0.0,,0.0,0.0,,,,,,,,53.82,,,29.8,0.21,,,,,,,,,,,2041.0,20.17,62.95,492.72,144.72,13.93,144.46,1.06,0.01,16.31,1.42,1.59,,,,,,,,,,
1,8,,3,WWHT,4.4,0.0,,29.03,0.0,0.0,,0.0,0.0,,,,,,,,76.22,,,0.0,0.0,,,,,,,,,,,2042.0,14.72,86.5,358.44,135.71,18.04,145.12,1.09,0.02,10.5,0.0,0.0,,,,,,,,,,
1,8,,4,WWHT,5.43,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,58.28,,,22.42,0.0,,,,,,,,,,,2043.0,21.63,62.9,271.43,163.03,20.26,144.21,1.09,0.0,16.01,0.0,0.0,,,,,,,,,,
1,8,,5,WWHT,4.32,0.0,,0.08,0.0,0.0,,0.0,0.0,,,,,,,,210.72,,,22.42,0.0,,,,,,,,,,,2044.0,15.33,59.96,301.49,173.02,16.14,143.22,1.08,0.01,11.22,0.0,0.0,,,,,,,,,,
1,8,,6,WWHT,8.41,0.0,,14.69,6.99,0.0,,0.0,0.0,,,,,,,,152.45,,,0.21,0.21,,,,,,,,,,,2045.0,29.16,44.73,248.51,162.69,14.24,144.66,1.19,0.0,21.88,1.42,1.6,,,,,,,,,,
1,8,,6,OATS,0.09,0.0,,7.17,0.0,0.0,,0.0,0.0,,,,,,,,152.45,,,0.21,0.21,,,,,,,,,,,2045.0,1.44,19.3,248.51,162.69,14.24,144.66,1.19,0.0,21.88,1.42,1.6,,,,,,,,,,
1,8,,7,WWHT,0.09,0.0,,0.03,0.0,0.0,,0.0,0.0,,,,,,,,58.28,,,22.42,0.0,,,,,,,,,,,2046.0,14.02,90.56,213.21,172.73,13.66,144.01,1.2,0.02,13.98,0.0,0.0,,,,,,,,,,
1,8,,8,WWHT,4.45,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,125.54,,,9.86,0.0,,,,,,,,,,,2047.0,15.36,59.54,338.87,187.78,15.84,142.77,1.18,0.0,10.85,0.0,0.0,,,,,,,,,,
1,8,,9,WWHT,2.44,0.0,,25.38,0.0,0.0,,0.0,0.0,,,,,,,,51.56,,,0.0,0.0,,,,,,,,,,,2048.0,10.67,53.95,269.23,177.56,11.81,141.31,1.12,0.0,8.27,0.0,0.0,,,,,,,,,,
1,8,,10,WWHT,0.92,0.0,,76.14,0.0,0.0,,0.0,0.0,,,,,,,,38.67,,,0.07,0.07,,,,,,,,,,,2049.0,7.65,52.22,324.51,175.3,8.73,139.5,1.09,0.01,6.81,0.47,0.53,,,,,,,,,,
1,8,,11,WWHT,5.59,0.0,,50.69,0.35,0.0,,0.0,0.0,,,,,,,,20.18,,,22.42,0.0,,,,,,,,,,,2050.0,23.14,50.5,254.22,195.96,14.42,138.68,1.05,0.0,17.47,0.0,0.0,,,,,,,,,,
1,8,,12,WWHT,0.85,0.0,,101.54,0.0,0.0,,0.0,0.0,,,,,,,,161.96,,,22.42,0.0,,,,,,,,,,,2051.0,5.96,51.33,593.95,245.16,15.61,134.75,0.96,0.0,4.98,0.0,0.0,,,,,,,,,,
1,8,,13,WWHT,0.14,0.0,,45.27,0.0,0.0,,0.0,0.0,,,,,,,,51.56,,,0.0,0.0,,,,,,,,,,,2052.0,18.55,49.78,455.47,224.29,20.9,134.48,0.99,0.04,18.47,0.0,0.0,,,,,,,,,,
1,8,,14,WWHT,7.41,0.0,,5.03,0.0,0.0,,0.0,0.0,,,,,,,,62.77,,,9.86,0.0,,,,,,,,,,,2053.0,26.35,72.61,256.96,210.87,12.9,134.89,1.01,0.04,19.01,0.0,0.0,,,,,,,,,,
1,8,,15,WWHT,7.15,0.0,,0.07,0.48,0.0,,0.0,0.0,,,,,,,,51.56,,,0.0,0.0,,,,,,,,,,,2054.0,26.36,75.11,249.13,204.11,8.54,133.19,0.99,0.01,19.1,0.0,0.0,,,,,,,,,,
1,8,,16,WWHT,7.49,0.0,,0.01,3.19,0.0,,0.0,0.0,,,,,,,,149.07,,,22.42,0.0,,,,,,,,,,,2055.0,27.39,69.29,211.78,211.48,9.16,133.01,1.01,0.05,19.95,0.0,0.0,,,,,,,,,,
1,8,,17,WWHT,3.43,0.0,,0.0,0.25,0.0,,0.0,0.0,,,,,,,,64.45,,,0.0,0.0,,,,,,,,,,,2056.0,23.72,57.34,78.69,190.59,3.27,134.08,1.04,0.01,20.22,0.0,0.0,,,,,,,,,,
1,8,,18,WWHT,5.99,0.0,,0.52,35.26,0.0,,0.0,0.0,,,,,,,,128.9,,,0.0,0.0,,,,,,,,,,,2057.0,22.78,39.42,69.79,166.92,1.37,134.46,1.06,0.0,16.68,0.0,0.0,,,,,,,,,,
1,8,,19,WWHT,2.14,0.0,,32.61,32.33,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,2058.0,12.02,24.09,140.16,175.86,8.43,133.57,1.03,0.0,9.82,0.0,0.0,,,,,,,,,,
1,8,,20,WWHT,0.0,0.0,,45.06,0.0,0.0,,0.0,0.0,,,,,,,,34.75,,,0.0,0.0,,,,,,,,,,,2059.0,5.99,22.86,216.85,180.82,9.06,131.19,0.96,0.01,5.88,0.0,0.0,,,,,,,,,,
1,8,,21,WWHT,4.26,0.0,,17.92,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,2060.0,19.77,46.49,197.74,183.71,7.65,131.55,0.97,0.04,9.87,0.0,0.0,,,,,,,,,,
1,8,,22,WWHT,0.98,0.0,,44.07,0.0,0.0,,0.0,0.0,,,,,,,,44.83,,,0.0,0.0,,,,,,,,,,,2061.0,9.53,48.61,145.11,168.99,2.09,131.81,0.97,0.04,7.6,51.56,0.0,,,,,,,,,,
1,8,,23,WWHT,0.0,0.0,,0.16,1.8,0.0,,0.0,0.0,,,,,,,,166.46,,,16.21,0.05,,,,,,,,,,,2062.0,24.64,40.46,65.29,144.27,4.18,137.25,1.1,0.04,25.01,0.34,0.38,,,,,,,,,,
1,8,,24,WWHT,1.69,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,53.82,,,29.81,0.21,,,,,,,,,,,2063.0,39.39,76.33,179.62,172.45,8.3,132.88,1.05,0.02,13.58,1.43,1.6,,,,,,,,,,
1,8,,25,WWHT,5.96,0.0,,0.0,25.52,0.0,,0.0,0.0,,,,,,,,76.22,,,0.0,0.0,,,,,,,,,,,2064.0,22.21,59.83,36.37,156.01,4.78,135.73,1.11,0.03,16.25,0.0,0.0,,,,,,,,,,
1,8,,26,WWHT,2.62,0.0,,50.2,40.31,0.0,,0.0,0.0,,,,,,,,58.28,,,22.42,0.0,,,,,,,,,,,2065.0,12.34,11.09,153.3,168.2,8.81,133.36,1.06,0.0,9.52,0.0,0.0,,,,,,,,,,
1,8,,27,WWHT,1.11,0.0,,58.44,0.0,0.0,,0.0,0.0,,,,,,,,210.72,,,22.42,0.0,,,,,,,,,,,2066.0,7.43,50.87,233.71,182.03,9.02,132.45,1.03,0.01,6.43,0.0,0.0,,,,,,,,,,
1,8,,28,WWHT,3.21,0.0,,60.15,0.04,0.0,,0.0,0.0,,,,,,,,152.45,,,0.23,0.23,,,,,,,,,,,2067.0,16.11,33.22,295.01,165.44,5.48,132.35,1.09,0.0,14.62,1.54,1.72,,,,,,,,,,
1,8,,28,OATS,0.11,0.0,,5.75,0.0,0.0,,0.0,0.0,,,,,,,,152.45,,,0.23,0.23,,,,,,,,,,,2067.0,1.94,22.54,295.01,165.44,5.48,132.35,1.09,0.0,14.62,1.54,1.72,,,,,,,,,,
1,8,,29,WWHT,0.09,0.0,,0.01,0.0,0.0,,0.0,0.0,,,,,,,,58.28,,,22.42,0.0,,,,,,,,,,,2068.0,17.01,63.39,141.42,164.43,5.18,133.33,1.13,0.01,16.96,0.0,0.0,,,,,,,,,,
1,8,,30,WWHT,2.08,0.0,,36.58,17.06,0.0,,0.0,0.0,,,,,,,,125.54,,,9.86,0.0,,,,,,,,,,,2069.0,14.87,20.08,207.78,163.83,4.65,133.31,1.13,0.0,12.74,0.0,0.0,,,,,,,,,,
1,8,,2,WWHT,2.07,0.0,,28.96,0.0,0.0,,0.0,0.0,,,,,,,,53.82,1.41,1.59,29.8,0.21,,,,,,,,,,,,,,,,,,,,,,,2071.0,23.41,67.93,315.97,122.12,9.63,145.25,1.1,0.01,19.18
1,8,,3,WWHT,7.43,0.0,,19.53,4.24,0.0,,0.0,0.0,,,,,,,,76.22,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2072.0,27.88,72.17,92.07,107.89,5.87,147.48,1.15,0.01,20.46
1,8,,4,WWHT,2.06,0.0,,79.25,16.42,0.0,,0.0,0.0,,,,,,,,58.28,0.0,0.0,22.42,0.0,,,,,,,,,,,,,,,,,,,,,,,2073.0,11.38,13.6,288.81,141.85,17.75,145.05,1.12,0.0,9.14
1,8,,5,WWHT,4.15,0.0,,7.32,0.0,0.0,,0.0,0.0,,,,,,,,210.72,0.0,0.0,22.42,0.0,,,,,,,,,,,,,,,,,,,,,,,2074.0,14.26,60.81,373.02,160.96,11.77,143.65,1.08,0.01,10.26
1,8,,6,WWHT,5.94,0.0,,22.79,0.0,0.0,,0.0,0.0,,,,,,,,152.45,1.25,1.4,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,2075.0,21.6,53.66,392.38,153.26,12.47,144.22,1.17,0.0,18.24
1,8,,6,OATS,0.32,0.0,,0.9,0.0,0.0,,0.0,0.0,,,,,,,,152.45,1.25,1.4,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,2075.0,3.06,22.94,392.38,153.26,12.47,144.22,1.17,0.0,18.24
1,8,,7,WWHT,0.1,0.0,,18.76,0.0,0.0,,0.0,0.0,,,,,,,,58.28,0.0,0.0,22.42,0.0,,,,,,,,,,,,,,,,,,,,,,,2076.0,14.8,52.23,380.19,158.59,10.66,143.35,1.18,0.0,14.72
1,8,,8,WWHT,6.4,0.0,,0.03,0.0,0.0,,0.0,0.0,,,,,,,,125.54,0.0,0.0,9.86,0.0,,,,,,,,,,,,,,,,,,,,,,,2077.0,22.33,37.57,346.35,169.53,11.2,143.81,1.17,0.0,15.89
1,8,,9,WWHT,1.3,0.0,,31.24,0.0,0.0,,0.0,0.0,,,,,,,,51.56,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2078.0,8.08,52.61,433.16,162.78,6.6,141.19,1.11,0.0,6.8
