1,1,1998.0,21,PAST,0.0,0.0,22.35,60.53,0.0,105.44,136.4,0.0,0.0,112.6,0.15,0.21,158.08,1.99,0.13,15.63,0.06,5.81,6.52,0.78,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1999.0,22,PAST,0.0,0.0,23.41,12.32,0.0,151.56,130.99,0.0,0.0,120.85,0.03,0.13,156.57,1.93,0.08,20.06,0.01,0.71,0.79,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2000.0,23,PAST,0.0,0.0,27.47,48.15,0.0,117.3,125.68,0.0,0.0,63.6,0.26,0.09,156.46,1.9,0.15,22.34,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2001.0,24,PAST,0.0,0.0,25.85,13.47,0.0,150.96,124.9,0.0,0.0,34.38,0.35,0.1,158.52,1.89,0.08,33.32,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2002.0,25,PAST,0.0,0.0,24.1,8.4,0.0,161.24,122.29,0.0,0.0,43.12,0.04,0.05,156.77,1.83,0.06,19.88,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2003.0,26,PAST,0.0,0.0,23.1,17.85,0.0,148.21,131.41,0.0,0.0,56.98,0.05,0.04,156.6,1.83,0.08,23.18,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2004.0,27,PAST,0.0,0.0,25.65,36.64,0.0,138.53,117.44,0.0,0.0,43.06,0.7,0.17,157.75,1.86,0.11,29.75,0.03,2.83,3.18,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2005.0,28,PAST,0.0,0.0,24.86,23.2,0.0,151.43,117.55,0.0,0.0,56.22,0.04,0.06,155.91,1.81,0.08,19.1,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2006.0,29,PAST,0.0,0.0,26.53,0.0,0.0,175.3,121.5,0.0,0.0,46.62,0.13,0.06,156.93,1.81,0.09,27.87,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2007.0,30,PAST,0.0,0.0,26.45,5.67,0.0,153.64,134.53,0.0,0.0,42.3,0.42,0.15,157.91,1.87,0.12,29.61,0.05,5.03,5.65,0.64,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2008.0,31,PAST,0.0,0.0,31.42,44.86,0.0,109.98,133.53,0.0,0.0,39.79,0.34,0.16,158.16,1.85,0.12,25.27,0.02,2.08,2.34,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2009.0,32,PAST,0.0,0.0,34.25,52.2,0.0,107.0,124.34,0.0,0.0,1.91,0.0,0.25,160.18,1.92,0.05,34.23,0.09,8.43,9.46,1.21,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,2011.0,51.01,50.62,67.97,131.39,5.67,14.3,1.6,150.94,1.72,0.12,50.92,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,3,PAST,0.0,0.0,,,,6.21,,0.0,0.0,,,,,,,,,,,,,2012.0,50.33,51.31,78.71,113.49,3.76,20.61,3.46,166.86,2.09,0.11,63.31,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,4,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,2013.0,60.25,69.49,35.14,136.31,452.89,0.11,0.05,165.73,1.88,0.08,37.6,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,5,PAST,0.0,0.0,,,,71.01,,0.0,0.0,,,,,,,,,,,,,2014.0,36.47,106.96,0.0,112.86,222.17,0.51,0.06,169.89,2.15,0.21,51.66,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,6,PAST,0.0,0.0,,,,105.06,,0.0,0.0,,,,,,,,,,,,,2015.0,28.64,70.14,0.0,130.17,173.21,0.0,0.13,167.67,2.21,0.09,43.2,0.03,2.64,2.97,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,7,PAST,0.0,0.0,,,,125.97,,0.0,0.0,,,,,,,,,,,,,2016.0,26.87,40.82,0.0,131.56,186.63,1.21,0.15,167.04,2.21,0.16,25.21,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,8,PAST,0.0,0.0,,,,95.31,,0.0,0.0,,,,,,,,,,,,,2017.0,33.35,51.43,0.0,140.02,165.06,1.05,0.19,166.67,2.19,0.21,32.38,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,9,PAST,0.0,0.0,,,,82.12,,0.0,0.0,,,,,,,,,,,,,2018.0,37.13,91.2,0.0,111.16,62.6,0.46,0.22,167.89,2.15,0.1,36.03,0.04,4.15,4.66,0.56,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,10,PAST,0.0,0.0,,,,113.06,,0.0,0.0,,,,,,,,,,,,,2019.0,29.37,78.05,0.0,111.28,62.01,0.31,0.32,167.49,2.23,0.09,29.83,0.02,1.71,1.92,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,11,PAST,0.0,0.0,,,,85.79,,0.0,0.0,,,,,,,,,,,,,2020.0,35.74,80.12,0.0,122.59,41.44,0.02,0.49,166.94,2.22,0.08,35.01,0.07,7.0,7.85,1.02,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,12,PAST,0.0,0.0,,,,115.68,,0.0,0.0,,,,,,,,,,,,,2021.0,32.81,76.41,0.0,100.09,57.62,0.18,0.65,167.95,2.3,0.09,33.7,0.05,4.54,5.09,0.68,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,13,PAST,0.0,0.0,,,,163.16,,0.0,0.0,,,,,,,,,,,,,2022.0,37.13,0.0,0.0,120.28,74.79,0.36,0.81,167.7,2.34,0.12,32.86,0.04,4.23,4.75,0.63,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,14,PAST,0.0,0.0,,,,127.94,,0.0,0.0,,,,,,,,,,,,,2023.0,39.18,6.52,0.0,131.38,61.29,0.15,0.92,168.15,2.34,0.12,40.69,0.09,9.29,10.42,1.4,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,15,PAST,0.0,15.01,,,,130.29,,0.0,0.0,,,,,,,,,,,,,2024.0,16.36,58.54,0.0,123.28,143.08,0.45,1.22,166.95,2.36,0.08,20.87,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,16,PAST,0.0,6.89,,,,169.84,,0.0,0.0,,,,,,,,,,,,,2025.0,13.44,7.64,0.0,128.06,272.0,2.42,1.41,162.54,2.25,0.05,7.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,17,PAST,0.0,12.21,,,,125.53,,0.0,0.0,,,,,,,,,,,,,2026.0,25.77,0.0,0.0,141.99,267.2,2.03,1.49,159.54,2.19,0.13,10.26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,18,PAST,0.0,14.06,,,,135.65,,0.0,0.0,,,,,,,,,,,,,2027.0,32.78,7.7,0.0,116.74,246.78,0.04,0.55,157.77,2.09,0.05,12.31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,19,PAST,0.0,0.0,,,,118.39,,0.0,0.0,,,,,,,,,,,,,2028.0,36.87,55.07,0.0,107.51,108.46,0.12,0.95,161.66,2.19,0.09,28.75,0.0,0.23,0.25,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,20,PAST,0.0,0.0,,,,166.86,,0.0,0.0,,,,,,,,,,,,,2029.0,25.41,20.96,0.0,117.48,153.67,0.02,0.89,159.31,2.15,0.05,25.58,0.0,0.39,0.44,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,21,PAST,0.0,0.0,,,,143.4,,0.0,0.0,,,,,,,,,,,,,2030.0,44.75,6.5,0.0,120.55,24.54,0.5,1.17,160.59,2.22,0.12,27.64,0.06,5.81,6.52,0.78,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,22,PAST,0.0,0.0,,,,51.71,,0.0,0.0,,,,,,,,,,,,,2031.0,33.86,114.31,0.0,122.64,31.33,0.29,1.04,159.83,2.27,0.12,31.87,0.01,0.71,0.79,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,23,PAST,0.0,0.0,,,,102.93,,0.0,0.0,,,,,,,,,,,,,2032.0,49.47,25.01,0.0,128.01,16.38,0.35,0.97,162.13,2.3,0.21,38.83,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,24,PAST,0.0,0.0,,,,76.53,,0.0,0.0,,,,,,,,,,,,,2033.0,39.41,78.94,0.0,120.39,18.24,0.36,0.99,166.07,2.41,0.14,53.55,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,25,PAST,0.0,0.0,,,,78.22,,0.0,0.0,,,,,,,,,,,,,2034.0,25.49,122.07,0.0,99.88,13.51,0.45,0.41,165.61,2.26,0.09,27.28,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,26,PAST,0.0,0.0,,,,141.3,,0.0,0.0,,,,,,,,,,,,,2035.0,28.96,33.31,0.0,122.41,59.62,0.25,0.91,164.88,2.34,0.18,30.4,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,27,PAST,0.0,0.0,,,,119.0,,0.0,0.0,,,,,,,,,,,,,2036.0,29.57,61.71,0.0,109.98,40.39,0.21,0.35,165.83,2.28,0.07,32.92,0.03,2.83,3.18,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,28,PAST,0.0,0.0,,,,141.91,,0.0,0.0,,,,,,,,,,,,,2037.0,25.44,46.45,0.0,111.82,40.12,0.0,0.74,163.93,2.3,0.07,22.24,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,29,PAST,0.0,0.0,,,,169.7,,0.0,0.0,,,,,,,,,,,,,2038.0,31.8,19.66,0.0,98.89,45.3,0.0,0.54,165.24,2.28,0.06,31.49,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,30,PAST,0.0,0.0,,,,168.37,,0.0,0.0,,,,,,,,,,,,,2039.0,32.62,0.0,0.0,119.83,56.55,0.0,0.45,165.29,2.32,0.08,34.48,0.05,5.03,5.65,0.64,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,40.54,,,,,,,,,,,,,,,43.63,,,,,2041.0,60.77,56.34,135.06,0.0,17.06,0.13,148.2,1.66,0.09,42.38,0.0,0.0,3.93,0.0,,,,,,,,,,,,,
1,1,,3,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,77.73,,,,,,,,,,,,,,,0.01,,,,,2042.0,39.47,90.09,105.94,2.67,30.86,4.4,162.55,2.0,0.11,62.51,1.22,1.37,0.18,0.18,,,,,,,,,,,,,
1,1,,4,PAST,0.0,0.0,,,,8.26,,0.0,0.0,,,,,,,,,,113.46,,,,,,,,,,,,,,,45.5,,,,,2043.0,45.84,11.02,128.21,2.05,5.77,0.08,160.23,2.01,0.07,38.63,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,5,PAST,0.0,0.0,,,,18.21,,0.0,0.0,,,,,,,,,,96.45,,,,,,,,,,,,,,,45.5,,,,,2044.0,54.61,2.76,135.21,2.8,0.43,0.1,162.54,2.06,0.1,45.15,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,6,PAST,0.0,0.0,,,,17.2,,0.0,0.0,,,,,,,,,,67.06,,,,,,,,,,,,,,,0.03,,,,,2045.0,47.43,48.62,115.0,4.28,0.55,0.15,170.5,2.36,0.12,61.13,2.64,2.97,0.36,0.36,,,,,,,,,,,,,
1,1,,7,PAST,0.0,0.0,,,,40.17,,0.0,0.0,,,,,,,,,,76.39,,,,,,,,,,,,,,,44.16,,,,,2046.0,41.62,33.09,115.84,5.6,0.05,0.13,169.27,2.3,0.07,40.55,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,8,PAST,0.0,0.0,,,,49.14,,0.0,0.0,,,,,,,,,,55.5,,,,,,,,,,,,,,,0.01,,,,,2047.0,40.43,43.51,124.63,2.17,0.21,0.11,171.78,2.19,0.09,40.5,0.53,0.6,0.08,0.08,,,,,,,,,,,,,
1,1,,9,PAST,0.0,0.0,,,,111.15,,0.0,0.0,,,,,,,,,,58.4,,,,,,,,,,,,,,,0.04,,,,,2048.0,35.35,10.97,108.34,0.0,0.0,0.12,172.82,2.28,0.04,39.64,4.15,4.66,0.56,0.55,,,,,,,,,,,,,
1,1,,10,PAST,0.0,0.0,,,,57.43,,0.0,0.0,,,,,,,,,,0.71,,,,,,,,,,,,,,,0.02,,,,,2049.0,23.3,123.22,121.17,21.23,0.36,0.33,169.81,2.31,0.12,31.62,1.71,1.92,0.24,0.24,,,,,,,,,,,,,
1,1,,11,PAST,0.0,0.0,,,,134.66,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.07,,,,,2050.0,45.52,14.01,123.38,6.44,0.4,0.55,168.67,2.33,0.05,31.92,7.0,7.85,1.02,1.02,,,,,,,,,,,,,
1,1,,12,PAST,0.0,0.0,,,,174.26,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.05,,,,,2051.0,58.15,26.53,78.26,5.12,0.23,0.54,174.26,2.43,0.04,45.91,4.54,5.09,0.68,0.67,,,,,,,,,,,,,
1,1,,13,PAST,0.0,0.0,,,,59.38,,0.0,0.0,,,,,,,,,,53.82,,,,,,,,,,,,,,,0.04,,,,,2052.0,34.41,73.2,100.06,3.51,0.16,0.37,181.34,2.51,0.07,52.98,4.23,4.75,0.63,0.63,,,,,,,,,,,,,
1,1,,14,PAST,0.0,0.0,,,,119.59,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.09,,,,,2053.0,32.24,55.42,115.63,9.99,0.07,0.89,176.76,2.6,0.08,36.93,9.2,10.33,1.38,1.38,,,,,,,,,,,,,
1,1,,15,PAST,0.0,17.12,,,,174.32,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,2054.0,22.38,28.79,92.34,41.05,0.12,0.84,173.01,2.5,0.04,18.33,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,16,PAST,0.0,6.84,,,,171.8,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,2055.0,19.45,23.36,107.24,54.64,1.3,0.96,168.39,2.41,0.16,8.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,17,PAST,0.0,13.87,,,,165.83,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,2056.0,21.7,10.21,110.91,92.85,0.38,0.63,165.39,2.31,0.04,12.56,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,18,PAST,0.0,11.32,,,,181.49,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,2057.0,21.41,0.0,102.38,153.13,0.0,0.6,160.71,2.21,0.08,8.44,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,19,PAST,0.0,0.0,,,,122.85,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,2058.0,35.53,17.14,128.49,64.02,0.11,0.41,160.16,2.1,0.08,21.91,0.23,0.25,0.03,0.03,,,,,,,,,,,,,
1,1,,20,PAST,0.0,0.0,,,,137.13,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,2059.0,35.87,16.17,120.6,21.88,0.75,0.39,161.74,2.12,0.07,31.9,0.39,0.44,0.06,0.06,,,,,,,,,,,,,
1,1,,21,PAST,0.0,0.0,,,,151.0,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.06,,,,,2060.0,41.77,19.72,93.33,2.26,0.11,0.45,161.91,2.14,0.06,28.54,5.81,6.52,0.78,0.78,,,,,,,,,,,,,
1,1,,22,PAST,0.0,0.0,,,,116.03,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.01,,,,,2061.0,41.83,21.78,120.49,2.33,0.2,0.27,163.24,2.21,0.06,37.71,0.73,0.82,0.11,0.11,,,,,,,,,,,,,
1,1,,23,PAST,0.0,0.0,,,,144.36,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,43.63,,,,,2062.0,38.94,4.76,123.3,6.19,0.37,0.37,163.89,2.23,0.13,38.08,0.0,0.0,3.93,0.0,,,,,,,,,,,,,
1,1,,24,PAST,0.0,0.0,,,,101.63,,0.0,0.0,,,,,,,,,,62.84,,,,,,,,,,,,,,,0.01,,,,,2063.0,35.37,51.4,77.54,0.0,0.0,0.16,167.1,2.22,0.0,42.05,1.22,1.37,0.18,0.18,,,,,,,,,,,,,
1,1,,25,PAST,0.0,0.0,,,,80.93,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,45.5,,,,,2064.0,31.22,94.27,108.65,6.89,0.26,0.24,166.45,2.24,0.09,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,26,PAST,0.0,0.0,,,,156.18,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,45.5,,,,,2065.0,30.44,36.51,105.13,15.15,0.0,0.17,165.87,2.22,0.09,32.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,27,PAST,0.0,0.0,,,,170.93,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.03,,,,,2066.0,35.13,35.74,81.04,8.02,0.0,0.19,166.11,2.2,0.04,36.56,2.83,3.18,0.35,0.35,,,,,,,,,,,,,
1,1,,28,PAST,0.0,0.0,,,,176.77,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,44.16,,,,,2067.0,29.06,21.6,95.23,10.53,0.44,0.17,165.93,2.19,0.11,28.38,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1,1,,29,PAST,0.0,0.0,,,,79.62,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.01,,,,,2068.0,32.37,103.61,98.85,3.38,0.1,0.1,168.43,2.13,0.06,34.52,0.53,0.6,0.08,0.08,,,,,,,,,,,,,
1,1,,30,PAST,0.0,0.0,,,,60.41,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.05,,,,,2069.0,28.21,149.04,98.24,11.55,0.35,0.26,167.46,2.17,0.11,28.8,5.03,5.65,0.64,0.63,,,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.14,,43.63,,,,,,,,,,,,,,,,,,3.93,0.0,2071.0,55.21,44.18,78.8,129.4,4.42,10.05,0.98,155.23,1.8,62.09,0.0,0.0
1,1,,3,PAST,0.0,0.0,,,,11.3,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.05,,0.01,,,,,,,,,,,,,,,,,,0.18,0.18,2072.0,36.54,137.76,28.91,98.66,0.64,24.72,4.42,168.73,2.28,62.14,1.22,1.37
1,1,,4,PAST,0.0,0.0,,,,11.74,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.09,,45.5,,,,,,,,,,,,,,,,,,0.0,0.0,2073.0,48.55,98.36,38.39,108.83,3.98,3.45,0.13,167.35,2.08,35.81,0.0,0.0
1,1,,5,PAST,0.0,0.0,,,,23.81,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.05,,45.5,,,,,,,,,,,,,,,,,,0.0,0.0,2074.0,50.33,68.87,50.09,98.89,0.0,0.0,0.05,167.92,2.22,44.75,0.0,0.0
1,1,,6,PAST,0.0,0.0,,,,50.86,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.03,,,,,,,,,,,,,,,,,,0.36,0.36,2075.0,27.76,122.63,9.71,107.92,17.13,0.48,0.15,170.16,2.41,52.62,2.64,2.97
1,1,,7,PAST,0.0,0.0,,,,110.74,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.07,,44.16,,,,,,,,,,,,,,,,,,0.0,0.0,2076.0,43.46,57.84,0.0,98.85,8.34,0.25,0.14,168.0,2.32,26.35,0.0,0.0
