YEAR,MONTH,DAY,TMAX (°C),TMIN (°C),PRCP (mm)
1950,4,23,28.935,16.707,1.821
1950,4,24,26.124,12.153,14.247
1950,4,25,21.5,9.521,0.0
1950,4,26,19.328,10.003,0.0
1950,4,27,22.433,9.185,0.479
1950,4,28,20.215,8.899,12.384
1950,4,29,22.599,11.328,0.0
1950,4,30,25.756,16.114,2.042
1950,5,1,24.306,13.822,1.24
1950,5,2,24.143,9.463,0.0
1950,5,3,25.802,8.006,0.0
1950,5,4,25.185,8.973,0.0
1950,5,5,26.634,7.854,0.0
1950,5,6,29.348,11.861,0.62
1950,5,7,26.539,13.255,0.04
1950,5,8,25.273,14.623,3.679
1950,5,9,20.55,11.768,0.44
1950,5,10,18.701,9.417,0.0
1950,5,11,19.317,6.05,0.0
1950,5,12,21.863,4.811,0.0
1950,5,13,26.013,6.351,0.0
1950,5,14,26.704,10.119,0.0
1950,5,15,30.693,14.104,2.822
1950,5,16,33.082,13.97,0.311
1950,5,17,34.128,13.117,3.272
1950,5,18,30.411,19.065,28.42
1950,5,19,29.239,18.222,8.431
1950,5,20,27.832,14.987,0.0
1950,5,21,24.701,10.333,0.0
1950,5,22,23.456,10.467,0.069
1950,5,23,28.328,12.916,0.0
1950,5,24,32.01,17.082,0.0
1950,5,25,37.034,18.034,0.0
1950,5,26,31.42,19.602,0.074
1950,5,27,30.857,19.53,0.144
1950,5,28,32.543,21.385,0.659
1950,5,29,34.478,18.743,0.0
1950,5,30,35.2,23.486,0.528
1950,5,31,31.676,19.378,0.516
1950,6,1,32.924,17.889,3.467
1950,6,2,30.32,18.54,19.893
1950,6,3,26.441,14.133,1.973
1950,6,4,27.645,13.791,0.0
1950,6,5,29.733,13.908,0.005
1950,6,6,30.68,15.716,0.0
1950,6,7,30.082,15.941,0.015
1950,6,8,30.007,18.809,0.0
1950,6,9,30.453,20.119,1.568
1950,6,10,29.757,20.272,12.959
1950,6,11,30.828,20.599,2.228
1950,6,12,29.535,18.171,1.834
1950,6,13,33.189,20.092,6.625
1950,6,14,29.658,16.755,0.376
1950,6,15,32.877,21.73,0.0
1950,6,16,32.934,21.355,0.0
1950,6,17,33.127,20.591,0.032
1950,6,18,33.859,20.633,0.0
1950,6,19,36.425,24.132,4.482
1950,6,20,33.656,19.919,5.865
1950,6,21,33.215,21.211,0.066
1950,6,22,33.172,21.075,1.838
1950,6,23,33.491,21.514,9.522
1950,6,24,36.563,18.807,6.129
1950,6,25,36.402,18.386,0.652
1950,6,26,35.868,21.349,0.0
1950,6,27,36.043,20.033,0.0
1950,6,28,33.544,19.443,0.0
1950,6,29,36.256,19.367,0.0
1950,6,30,36.397,22.156,0.0
1950,7,1,37.303,22.292,0.0
1950,7,2,37.572,22.564,0.0
1950,7,3,38.081,21.126,0.0
1950,7,4,36.088,22.397,0.034
1950,7,5,36.04,20.803,0.0
1950,7,6,33.383,13.357,0.0
1950,7,7,33.755,13.845,0.0
1950,7,8,34.325,21.16,0.0
1950,7,9,34.235,21.863,0.0
1950,7,10,34.48,20.632,0.0
1950,7,11,34.626,21.213,0.0
1950,7,12,35.355,22.822,0.0
1950,7,13,36.807,20.839,0.0
1950,7,14,35.733,21.579,0.0
1950,7,15,35.382,23.301,0.0
1950,7,16,36.468,20.902,0.0
1950,7,17,36.428,21.033,0.0
1950,7,18,36.788,21.025,0.0
1950,7,19,35.989,21.343,0.0
1950,7,20,36.119,21.921,0.0
1950,7,21,37.303,23.196,0.0
1950,7,22,37.036,21.188,0.0
1950,7,23,38.027,22.72,0.0
1950,7,24,37.135,22.362,0.0
1950,7,25,35.614,22.357,0.0
1950,7,26,33.886,21.498,0.0
1950,7,27,34.978,18.639,0.0
1950,7,28,35.276,18.927,0.0
1950,7,29,36.334,18.276,0.0
1950,7,30,38.33,20.5,0.0
1950,7,31,36.132,22.572,0.0
1950,8,1,35.358,20.688,0.0
1950,8,2,33.67,20.839,0.0
1950,8,3,32.813,21.796,0.0
1950,8,4,33.46,21.23,0.203
1950,8,5,32.318,18.7,0.139
1950,8,6,29.714,18.746,6.745
1950,8,7,33.475,21.363,1.455
1950,8,8,32.53,17.771,0.16
1950,8,9,32.65,20.042,0.0
1950,8,10,32.888,20.786,0.0
1950,8,11,32.634,20.237,0.0
1950,8,12,34.358,19.955,0.0
1950,8,13,35.623,20.126,0.0
1950,8,14,36.865,19.566,0.0
1950,8,15,38.505,18.678,0.0
1950,8,16,37.691,19.932,0.0
1950,8,17,39.824,21.699,0.0
1950,8,18,42.359,22.903,0.0
1950,8,19,42.861,23.386,0.0
1950,8,20,40.802,24.33,0.0
1950,8,21,37.041,21.143,0.0
1950,8,22,35.054,14.8,0.0
1950,8,23,34.417,16.229,0.0
1950,8,24,36.165,16.91,0.0
1950,8,25,34.162,20.942,0.046
1950,8,26,33.624,19.105,0.0
1950,8,27,32.547,19.152,0.382
1950,8,28,33.15,18.6,0.0
1950,8,29,36.493,22.504,0.067
1950,8,30,38.278,25.229,1.527
1950,8,31,39.981,20.252,0.261
1950,9,1,39.877,22.636,0.0
1950,9,2,39.231,21.316,0.0
1950,9,3,40.62,23.76,0.0
1950,9,4,39.193,24.196,0.0
1950,9,5,33.61,20.099,0.0
1950,9,6,33.402,20.35,0.0
1950,9,7,29.833,17.778,0.212
1950,9,8,32.128,16.764,0.0
1950,9,9,32.957,19.302,0.0
1950,9,10,35.034,15.05,0.0
1950,9,11,34.48,19.229,0.0
1950,9,12,31.393,13.896,0.0
1950,9,13,25.038,13.574,10.54
1950,9,14,28.624,21.073,0.966
1950,9,15,32.065,20.352,1.694
1950,9,16,32.139,22.974,6.563
1950,9,17,31.262,19.032,4.72
1950,9,18,25.028,13.619,3.491
1950,9,19,28.503,10.678,0.0
1950,9,20,29.44,11.483,0.0
1950,9,21,30.039,14.813,0.0
1950,9,22,24.979,14.608,1.487
1950,9,23,30.434,22.01,21.344
1950,9,24,25.132,19.501,35.729
1950,9,25,24.551,18.472,82.69
1950,9,26,21.569,11.68,32.719
1950,9,27,23.785,10.245,0.0
1950,9,28,18.517,3.046,2.993
1950,9,29,7.443,-0.848,12.33
1950,9,30,10.043,-0.989,0.0
1950,10,1,15.248,4.038,0.0
1950,10,2,18.664,8.982,0.0
1950,10,3,22.739,18.99,2.628
1950,10,4,20.993,15.336,0.466
1950,10,5,21.932,12.31,0.279
1950,10,6,23.83,7.177,0.0
1950,10,7,25.329,8.388,0.0
1950,10,8,25.858,9.452,0.0
1950,10,9,26.801,6.801,0.0
1950,10,10,26.399,7.296,0.0
1950,10,11,26.698,12.121,0.0
1950,10,12,23.458,13.956,0.0
1950,10,13,24.683,8.798,0.0
1950,10,14,26.906,6.276,0.0
1950,10,15,26.476,13.394,0.0
1950,10,16,28.255,16.236,7.991
1950,10,17,23.041,8.382,0.0
1950,10,18,24.842,7.341,0.0
1950,10,19,24.529,14.915,0.0
1950,10,20,19.498,6.118,0.0
1950,10,21,21.057,3.95,0.0
1950,10,22,22.323,2.602,0.0
1950,10,23,23.187,5.638,0.0
1950,10,24,21.324,7.362,0.0
1950,10,25,20.807,10.635,0.0
1950,10,26,21.005,7.341,0.0
1950,10,27,21.168,7.228,0.0
1950,10,28,21.86,8.048,0.0
1950,10,29,26.434,13.237,0.034
1950,10,30,23.539,14.819,0.537
1950,10,31,25.079,13.063,0.129
1950,11,1,17.241,10.238,0.0
1950,11,2,20.855,12.596,18.204
1950,11,3,21.244,15.438,7.784
1950,11,4,19.097,4.939,0.0
1950,11,5,16.141,6.787,0.0
1950,11,6,16.431,3.035,0.0
1950,11,7,17.616,-0.642,0.0
1950,11,8,16.399,4.428,0.0
1950,11,9,17.312,5.126,0.0
1950,11,10,21.574,10.384,0.0
1950,11,11,24.775,13.618,0.601
1950,11,12,15.024,0.159,0.0
1950,11,13,14.553,0.599,0.0
1950,11,14,17.749,10.894,2.246
1950,11,15,13.578,-3.326,9.827
1950,11,16,5.198,-8.27,2.0
1950,11,17,11.207,-6.584,0.0
1950,11,18,16.532,1.341,0.0
1950,11,19,21.2,1.118,0.0
1950,11,20,21.367,6.31,0.0
1950,11,21,22.917,7.007,0.158
1950,11,22,19.737,6.758,0.0
1950,11,23,22.929,5.884,0.0
1950,11,24,19.969,2.973,0.0
1950,11,25,18.498,11.496,0.284
1950,11,26,19.861,8.154,0.0
1950,11,27,8.487,-8.424,0.0
1950,11,28,2.294,-11.534,0.0
1950,11,29,14.314,-6.213,0.0
1950,11,30,12.695,1.536,0.0
1950,12,1,18.431,3.136,0.0
1950,12,2,16.349,-0.918,0.0
1950,12,3,14.425,1.726,0.0
1950,12,4,15.045,6.685,0.0
1950,12,5,14.72,13.133,2.666
1950,12,6,15.033,9.707,3.701
1950,12,7,18.127,0.916,0.0
1950,12,8,12.913,6.54,0.0
1950,12,9,10.585,-4.537,0.0
1950,12,10,12.103,-4.284,0.0
1950,12,11,12.563,-5.222,0.0
1950,12,12,11.512,2.229,0.0
1950,12,13,16.552,-5.612,0.0
1950,12,14,16.202,1.096,0.0
1950,12,15,14.304,7.301,0.296
1950,12,16,14.153,6.854,1.66
1950,12,17,13.105,-3.802,0.0
1950,12,18,14.882,-2.356,0.0
1950,12,19,14.704,-0.485,0.0
1950,12,20,11.242,0.198,10.782
1950,12,21,2.917,-6.745,0.0
1950,12,22,8.129,-6.884,0.0
1950,12,23,9.188,3.771,0.336
1950,12,24,8.017,1.94,3.04
1950,12,25,9.538,-6.15,0.0
1950,12,26,13.487,-6.058,0.0
1950,12,27,13.74,-5.431,0.0
1950,12,28,15.41,-4.798,0.0
1950,12,29,17.437,3.208,0.0
1950,12,30,19.983,12.459,0.047
1950,12,31,20.399,13.95,0.041
1951,1,1,12.959,6.125,2.92
1951,1,2,17.437,12.596,21.004
1951,1,3,17.701,10.907,25.614
1951,1,4,10.352,-2.934,6.423
1951,1,5,13.464,-0.751,0.0
1951,1,6,9.52,-1.244,0.172
1951,1,7,-2.171,-11.356,0.027
1951,1,8,-1.316,-15.269,0.0
1951,1,9,6.654,-8.353,0.0
1951,1,10,13.794,-3.555,0.0
1951,1,11,13.533,2.318,0.0
1951,1,12,13.805,3.878,0.029
1951,1,13,16.227,7.212,0.0
1951,1,14,16.38,4.115,0.093
1951,1,15,3.825,-7.427,3.538
1951,1,16,-2.2,-12.171,3.402
1951,1,17,-11.37,-18.854,0.0
1951,1,18,-8.101,-21.263,0.0
1951,1,19,-10.515,-15.655,0.0
1951,1,20,-4.251,-15.854,0.0
1951,1,21,0.447,-9.913,0.0
1951,1,22,2.247,-8.975,0.0
1951,1,23,10.126,-6.627,0.0
1951,1,24,7.149,-5.717,0.0
1951,1,25,9.306,-0.719,0.0
1951,1,26,15.026,-1.769,0.0
1951,1,27,11.931,3.363,1.028
1951,1,28,9.907,-0.533,0.735
1951,1,29,10.383,-3.083,0.0
1951,1,30,6.905,-7.844,0.0
1951,1,31,15.383,-5.854,0.0
1951,2,1,19.562,6.559,0.0
1951,2,2,19.758,14.429,1.413
1951,2,3,16.944,11.957,6.563
1951,2,4,14.912,5.105,1.048
1951,2,5,20.663,10.468,1.79
1951,2,6,19.686,6.754,0.36
1951,2,7,17.756,4.038,0.0
1951,2,8,20.061,5.086,0.0
1951,2,9,12.611,2.914,2.446
1951,2,10,11.847,3.78,1.525
1951,2,11,16.946,5.288,0.053
1951,2,12,20.912,2.045,0.0
1951,2,13,21.01,3.851,0.0
1951,2,14,18.484,-0.214,0.0
1951,2,15,4.22,-8.77,0.0
1951,2,16,7.021,-4.359,0.0
1951,2,17,11.846,-1.195,0.0
1951,2,18,19.115,7.12,0.0
1951,2,19,14.89,2.289,0.0
1951,2,20,11.853,3.695,0.0
1951,2,21,9.705,5.264,0.0
1951,2,22,16.733,6.656,0.0
1951,2,23,19.395,8.912,6.742
1951,2,24,19.094,9.21,19.31
1951,2,25,10.906,-2.819,9.619
1951,2,26,12.399,-3.17,0.0
1951,2,27,8.433,3.219,0.0
1951,2,28,8.47,-6.569,0.0
1951,3,1,21.54,5.215,0.0
1951,3,2,19.941,9.422,6.158
1951,3,3,11.761,-0.129,0.049
1951,3,4,13.646,-4.185,0.91
1951,3,5,17.7,2.893,7.448
1951,3,6,24.627,2.486,0.0
1951,3,7,23.403,10.13,0.0
1951,3,8,19.754,9.076,0.898
1951,3,9,18.922,6.88,5.169
1951,3,10,8.535,2.839,3.677
1951,3,11,8.001,2.298,1.26
1951,3,12,8.174,3.097,3.833
1951,3,13,13.11,-1.368,0.0
1951,3,14,8.078,2.769,0.0
1951,3,15,5.543,-3.446,0.0
1951,3,16,7.949,-6.181,0.0
1951,3,17,6.545,-5.79,0.0
1951,3,18,4.671,-9.235,0.0
1951,3,19,13.346,-8.419,0.0
1951,3,20,20.973,0.841,0.0
1951,3,21,19.771,5.177,0.118
1951,3,22,21.203,7.353,0.0
1951,3,23,19.392,4.099,0.0
1951,3,24,17.579,8.359,12.253
1951,3,25,18.37,5.108,0.0
1951,3,26,21.257,1.445,0.0
1951,3,27,15.18,4.63,0.335
1951,3,28,16.168,1.566,0.0
1951,3,29,16.28,0.359,0.0
1951,3,30,14.211,6.279,0.064
1951,3,31,21.491,6.604,0.124
1951,4,1,18.049,4.359,0.0
1951,4,2,24.971,3.891,0.0
1951,4,3,23.898,9.366,0.0
1951,4,4,21.199,7.99,8.649
1951,4,5,23.555,0.992,0.0
1951,4,6,21.986,4.795,0.0
1951,4,7,17.84,5.532,8.666
1951,4,8,17.513,3.393,0.697
1951,4,9,18.389,4.869,0.0
1951,4,10,18.054,8.259,5.505
1951,4,11,22.742,7.459,0.0
1951,4,12,25.426,8.254,3.683
1951,4,13,22.412,7.56,9.914
1951,4,14,14.603,3.582,15.905
1951,4,15,9.082,5.585,8.374
1951,4,16,8.993,4.862,2.546
1951,4,17,16.265,4.009,0.014
1951,4,18,16.553,0.3,5.922
1951,4,19,21.339,7.817,8.502
1951,4,20,22.6,4.503,0.0
1951,4,21,24.291,4.031,0.118
1951,4,22,27.178,5.993,0.0
1951,4,23,25.862,13.869,0.0
1951,4,24,22.047,10.288,20.706
1951,4,25,13.769,3.826,30.272
1951,4,26,18.632,2.148,1.889
1951,4,27,23.889,2.281,0.0
1951,4,28,27.701,6.213,0.0
1951,4,29,28.795,7.789,0.0
1951,4,30,28.307,10.702,0.0
1951,5,1,26.63,14.534,0.0
1951,5,2,22.73,13.834,0.174
1951,5,3,24.706,14.934,0.0
1951,5,4,24.716,13.18,0.0
1951,5,5,26.427,12.323,0.0
1951,5,6,24.781,14.147,0.0
1951,5,7,24.026,13.779,3.606
1951,5,8,30.478,14.648,0.0
1951,5,9,32.033,4.946,0.0
1951,5,10,30.068,14.294,0.907
1951,5,11,27.805,18.124,4.857
1951,5,12,23.623,13.543,0.405
1951,5,13,19.237,4.424,0.0
1951,5,14,22.374,4.942,0.0
1951,5,15,26.333,9.544,0.146
1951,5,16,26.533,10.339,0.0
1951,5,17,27.242,11.466,0.0
1951,5,18,30.097,11.167,0.367
1951,5,19,28.873,11.395,0.0
1951,5,20,31.356,13.792,0.0
1951,5,21,31.427,16.29,0.048
1951,5,22,30.632,16.595,7.345
1951,5,23,30.369,10.058,0.0
1951,5,24,31.671,15.278,0.0
1951,5,25,32.286,18.232,0.002
1951,5,26,36.649,13.466,0.0
1951,5,27,33.289,16.64,0.0
1951,5,28,31.568,14.053,0.116
1951,5,29,32.885,15.357,0.0
1951,5,30,35.162,19.406,0.0
1951,5,31,36.044,18.989,0.0
1951,6,1,33.858,19.351,0.0
1951,6,2,33.237,18.566,0.107
1951,6,3,31.33,18.956,0.056
1951,6,4,32.627,18.384,0.0
1951,6,5,32.668,16.523,0.0
1951,6,6,30.406,16.203,0.434
1951,6,7,30.893,19.079,3.695
1951,6,8,31.749,15.465,0.0
1951,6,9,33.078,19.021,0.0
1951,6,10,33.502,18.607,0.0
1951,6,11,34.977,17.195,0.0
1951,6,12,35.666,16.868,0.0
1951,6,13,37.405,18.552,0.0
1951,6,14,37.698,18.768,0.0
1951,6,15,37.249,16.683,0.0
1951,6,16,38.415,16.28,0.0
1951,6,17,35.845,21.447,0.0
1951,6,18,36.341,17.843,0.007
1951,6,19,38.641,20.069,0.718
1951,6,20,35.151,18.478,2.003
1951,6,21,37.814,20.555,4.704
1951,6,22,38.233,21.396,0.0
1951,6,23,39.168,24.353,0.0
1951,6,24,37.651,26.167,0.781
1951,6,25,37.188,22.698,2.806
1951,6,26,36.122,21.074,0.31
1951,6,27,37.362,23.22,0.0
1951,6,28,38.754,21.205,0.057
1951,6,29,38.366,20.931,0.0
1951,6,30,37.749,23.525,10.822
1951,7,1,33.777,24.633,3.765
1951,7,2,35.272,18.006,1.047
1951,7,3,35.953,16.301,8.377
1951,7,4,29.517,15.671,4.004
1951,7,5,31.337,21.57,13.319
1951,7,6,27.767,13.772,1.666
1951,7,7,29.349,15.7,0.457
1951,7,8,32.598,20.15,1.785
1951,7,9,31.817,18.306,3.487
1951,7,10,29.654,13.369,0.0
1951,7,11,32.258,17.413,0.457
1951,7,12,33.407,22.592,3.256
1951,7,13,33.201,20.13,0.146
1951,7,14,34.481,20.15,0.175
1951,7,15,35.342,20.938,0.0
1951,7,16,35.931,20.067,0.0
1951,7,17,35.16,20.931,0.0
1951,7,18,35.85,23.244,0.0
1951,7,19,36.439,23.028,0.0
1951,7,20,36.425,24.754,0.0
1951,7,21,37.31,24.321,0.0
1951,7,22,36.344,21.243,0.223
1951,7,23,33.036,18.799,0.965
1951,7,24,27.754,13.907,0.0
1951,7,25,28.282,13.763,0.169
1951,7,26,30.315,11.927,0.0
1951,7,27,34.213,15.512,0.0
1951,7,28,33.4,20.882,7.517
1951,7,29,34.937,21.294,8.908
1951,7,30,32.284,19.008,0.296
1951,7,31,33.071,19.783,0.0
1951,8,1,34.258,19.328,0.0
1951,8,2,34.455,19.498,0.0
1951,8,3,34.128,21.717,0.273
1951,8,4,32.946,20.027,0.0
1951,8,5,33.876,17.682,0.0
1951,8,6,35.028,20.469,0.0
1951,8,7,35.846,22.142,0.026
1951,8,8,37.205,22.524,3.672
1951,8,9,39.773,19.385,6.86
1951,8,10,37.257,21.095,0.0
1951,8,11,37.68,21.488,0.0
1951,8,12,37.383,20.656,0.0
1951,8,13,37.184,22.773,0.0
1951,8,14,36.511,23.592,0.0
1951,8,15,36.066,23.057,0.0
1951,8,16,36.084,22.9,0.0
1951,8,17,36.41,23.239,0.0
1951,8,18,36.9,20.867,0.792
1951,8,19,36.831,22.936,2.73
1951,8,20,36.219,19.525,16.429
1951,8,21,24.639,17.218,12.584
1951,8,22,23.042,12.099,0.287
1951,8,23,25.326,12.499,0.301
1951,8,24,28.345,14.049,0.0
1951,8,25,29.466,15.751,0.0
1951,8,26,30.447,14.46,0.0
1951,8,27,30.337,15.482,0.013
1951,8,28,31.559,15.382,0.0
1951,8,29,31.405,17.511,0.0
1951,8,30,32.65,18.936,0.0
1951,8,31,31.629,21.467,0.373
1951,9,1,35.445,20.379,0.0
1951,9,2,32.058,23.211,2.85
1951,9,3,30.963,21.678,13.121
1951,9,4,32.224,19.535,2.318
1951,9,5,28.3,14.9,0.0
1951,9,6,31.202,19.178,0.29
1951,9,7,30.867,21.189,4.032
1951,9,8,29.307,20.47,15.884
1951,9,9,28.428,15.757,0.0
1951,9,10,29.894,16.401,0.0
1951,9,11,32.701,17.047,0.0
1951,9,12,32.745,17.198,0.0
1951,9,13,35.126,19.918,0.0
1951,9,14,36.376,18.864,0.0
1951,9,15,32.507,18.743,0.0
1951,9,16,34.686,18.026,0.0
1951,9,17,38.159,22.551,0.0
1951,9,18,37.715,22.663,0.0
1951,9,19,34.469,22.031,0.0
1951,9,20,36.673,22.067,0.0
1951,9,21,37.66,21.296,0.0
1951,9,22,33.577,20.312,0.0
1951,9,23,33.471,22.088,12.524
1951,9,24,32.514,21.683,5.759
1951,9,25,29.255,17.481,0.0
1951,9,26,31.856,12.783,0.0
1951,9,27,33.774,12.849,0.0
1951,9,28,33.23,15.408,0.0
1951,9,29,33.873,14.101,0.0
1951,9,30,35.81,12.893,0.0
1951,10,1,36.212,15.154,0.0
1951,10,2,36.393,15.508,0.0
1951,10,3,32.584,19.343,0.0
1951,10,4,33.202,18.499,0.121
1951,10,5,32.245,19.461,12.509
1951,10,6,28.888,12.027,0.0
1951,10,7,27.681,15.339,0.0
1951,10,8,27.445,17.028,2.182
1951,10,9,29.151,19.298,22.041
1951,10,10,24.154,19.335,31.789
1951,10,11,26.363,16.187,3.885
1951,10,12,26.284,19.097,0.281
1951,10,13,25.691,16.745,8.524
1951,10,14,20.589,9.427,1.999
1951,10,15,15.424,10.285,1.799
1951,10,16,25.204,18.092,0.0
1951,10,17,20.385,7.542,0.0
1951,10,18,22.39,8.506,0.0
1951,10,19,21.897,8.267,0.0
1951,10,20,21.876,8.173,0.0
1951,10,21,22.745,5.547,0.0
1951,10,22,19.605,8.086,0.0
1951,10,23,20.79,2.792,0.0
1951,10,24,21.972,8.502,0.0
1951,10,25,24.706,5.971,0.0
1951,10,26,19.302,10.041,0.0
1951,10,27,20.178,9.997,0.0
1951,10,28,24.051,2.473,0.0
1951,10,29,23.698,8.428,0.0
1951,10,30,24.061,5.521,0.0
1951,10,31,24.525,6.516,0.0
1951,11,1,23.639,5.531,0.0
1951,11,2,20.224,1.739,0.0
1951,11,3,23.427,5.75,0.0
1951,11,4,26.794,11.044,0.0
1951,11,5,27.196,12.661,0.0
1951,11,6,25.403,12.128,0.0
1951,11,7,26.685,12.226,0.0
1951,11,8,27.778,21.35,3.609
1951,11,9,26.468,15.999,13.219
1951,11,10,13.4,0.893,5.081
1951,11,11,11.846,-2.485,0.0
1951,11,12,11.505,-3.055,0.0
1951,11,13,13.729,0.047,0.0
1951,11,14,11.475,-5.626,0.0
1951,11,15,14.822,5.586,0.0
1951,11,16,21.926,12.701,1.322
1951,11,17,22.359,9.749,0.0
1951,11,18,26.452,10.288,0.0
1951,11,19,29.188,20.38,1.666
1951,11,20,28.812,15.118,0.018
1951,11,21,24.769,7.372,0.0
1951,11,22,21.332,12.385,1.339
1951,11,23,20.46,16.072,13.569
1951,11,24,17.157,7.742,0.0
1951,11,25,16.049,1.069,0.0
1951,11,26,17.529,8.631,0.106
1951,11,27,21.026,12.814,6.453
1951,11,28,22.393,6.162,0.0
1951,11,29,19.464,4.959,0.0
1951,11,30,16.115,1.926,0.159
1951,12,1,17.514,5.791,0.023
1951,12,2,14.342,2.496,0.0
1951,12,3,13.245,-1.354,0.0
1951,12,4,16.481,-6.341,0.0
1951,12,5,15.689,6.992,0.0
1951,12,6,13.197,0.717,0.0
1951,12,7,15.94,0.256,0.0
1951,12,8,17.858,12.731,0.6
1951,12,9,14.338,3.049,0.0
1951,12,10,14.322,-0.266,0.0
1951,12,11,10.678,-0.091,0.0
1951,12,12,6.709,0.319,0.551
1951,12,13,6.997,-4.665,0.382
1951,12,14,9.288,-11.013,0.0
1951,12,15,12.343,-9.574,0.0
1951,12,16,9.341,-3.526,0.0
1951,12,17,15.07,-3.62,0.0
1951,12,18,13.9,5.647,0.0
1951,12,19,14.342,-0.29,3.992
1951,12,20,5.59,1.509,18.664
1951,12,21,3.691,-0.858,3.549
1951,12,22,7.586,2.705,3.716
1951,12,23,6.879,-0.035,1.645
1951,12,24,7.028,-4.567,0.0
1951,12,25,8.277,-6.838,0.0
