1,1,1988.0,11,PAST,0.0,0.0,39.45,45.45,67.81,36.43,126.23,0.0,0.0,0.0,0.0,0.33,176.72,2.41,0.02,44.03,0.07,7.0,7.85,1.02,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1989.0,12,PAST,0.0,0.0,47.94,0.18,60.43,92.04,123.34,0.0,0.0,2.91,0.62,0.34,179.73,2.46,0.25,40.62,0.05,4.54,5.09,0.68,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1990.0,13,PAST,0.0,0.0,43.11,26.92,62.98,62.9,128.83,0.0,0.0,4.79,0.33,0.39,178.97,2.42,0.26,39.79,0.04,4.23,4.75,0.63,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1991.0,14,PAST,0.0,0.0,36.57,8.37,62.47,75.6,132.22,0.0,0.0,12.02,10.82,3.26,187.27,2.74,0.03,62.22,0.09,9.29,10.42,1.4,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1992.0,15,PAST,0.0,17.86,37.06,0.01,0.65,119.17,139.04,0.0,0.0,11.3,0.03,0.46,179.97,2.53,0.08,13.14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1993.0,16,PAST,0.0,10.27,12.36,0.0,0.0,161.78,146.87,0.0,0.0,80.61,0.12,0.39,174.6,2.41,0.08,12.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1994.0,17,PAST,0.0,5.23,7.35,0.0,0.0,199.68,122.31,0.0,0.0,134.23,0.02,0.29,169.3,2.26,0.03,4.48,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1995.0,18,PAST,0.0,3.05,8.48,0.0,0.0,223.61,104.62,0.0,0.0,219.07,0.34,0.16,163.94,2.13,0.07,3.45,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1996.0,19,PAST,0.0,0.0,19.72,0.0,0.0,169.92,128.65,0.0,0.0,184.92,0.08,0.1,161.81,2.07,0.12,12.59,0.0,0.23,0.25,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1997.0,20,PAST,0.0,0.0,17.8,0.0,0.0,158.98,144.88,0.0,0.0,165.9,0.24,0.12,159.56,2.01,0.12,16.15,0.0,0.39,0.44,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1998.0,21,PAST,0.0,0.0,22.35,60.53,0.0,105.44,136.4,0.0,0.0,112.6,0.15,0.21,158.08,1.99,0.13,15.63,0.06,5.81,6.52,0.78,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1999.0,22,PAST,0.0,0.0,23.41,12.32,0.0,151.56,130.99,0.0,0.0,120.85,0.03,0.13,156.57,1.93,0.08,20.06,0.01,0.71,0.79,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2000.0,23,PAST,0.0,0.0,27.47,48.15,0.0,117.3,125.68,0.0,0.0,63.6,0.26,0.09,156.46,1.9,0.15,22.34,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2001.0,24,PAST,0.0,0.0,25.85,13.47,0.0,150.96,124.9,0.0,0.0,34.38,0.35,0.1,158.52,1.89,0.08,33.32,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2002.0,25,PAST,0.0,0.0,24.1,8.4,0.0,161.24,122.29,0.0,0.0,43.12,0.04,0.05,156.77,1.83,0.06,19.88,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2003.0,26,PAST,0.0,0.0,23.1,17.85,0.0,148.21,131.41,0.0,0.0,56.98,0.05,0.04,156.6,1.83,0.08,23.18,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2004.0,27,PAST,0.0,0.0,25.65,36.64,0.0,138.53,117.44,0.0,0.0,43.06,0.7,0.17,157.75,1.86,0.11,29.75,0.03,2.83,3.18,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2005.0,28,PAST,0.0,0.0,24.86,23.2,0.0,151.43,117.55,0.0,0.0,56.22,0.04,0.06,155.91,1.81,0.08,19.1,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2006.0,29,PAST,0.0,0.0,27.56,0.0,0.0,149.33,139.4,0.0,0.0,42.02,0.26,0.08,155.95,1.79,0.11,26.64,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2007.0,30,PAST,0.0,0.0,27.52,44.01,0.0,144.92,108.95,0.0,0.0,19.48,0.35,0.15,158.05,1.88,0.1,31.36,0.05,5.03,5.65,0.64,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2008.0,31,PAST,0.0,0.0,28.92,40.69,0.0,109.45,141.43,0.0,0.0,32.8,0.73,0.25,159.06,1.92,0.2,26.73,0.02,2.08,2.34,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2009.0,32,PAST,0.0,0.0,32.33,64.62,0.0,91.54,131.24,0.0,0.0,15.78,0.56,0.37,161.64,2.0,0.1,32.79,0.09,8.43,9.46,1.21,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,2011.0,57.84,0.0,95.34,140.64,8.12,16.83,0.99,153.02,1.67,0.13,57.17,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,3,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,2012.0,57.66,81.68,46.04,139.06,10.96,2.41,0.08,161.84,2.12,0.13,65.95,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,4,PAST,0.0,0.0,,,,18.99,,0.0,0.0,,,,,,,,,,,,,2013.0,57.24,20.05,67.19,145.27,8.61,0.23,0.07,163.78,2.14,0.12,51.61,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,5,PAST,0.0,0.0,,,,70.3,,0.0,0.0,,,,,,,,,,,,,2014.0,49.58,45.7,17.96,131.3,16.61,1.23,0.09,167.44,2.2,0.11,53.82,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,6,PAST,0.0,0.0,,,,47.63,,0.0,0.0,,,,,,,,,,,,,2015.0,42.75,87.94,25.5,111.15,0.0,1.26,0.05,181.81,2.27,0.06,58.83,0.03,2.64,2.97,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,7,PAST,0.0,0.0,,,,32.75,,0.0,0.0,,,,,,,,,,,,,2016.0,37.35,58.3,49.66,136.23,15.55,0.95,0.19,175.95,2.48,0.32,33.65,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,8,PAST,0.0,0.0,,,,85.52,,0.0,0.0,,,,,,,,,,,,,2017.0,39.91,69.37,10.54,115.92,6.61,0.09,0.13,175.98,2.39,0.09,38.29,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,9,PAST,0.0,0.0,,,,145.38,,0.0,0.0,,,,,,,,,,,,,2018.0,37.99,3.96,0.0,132.83,15.76,1.06,0.26,176.76,2.49,0.1,44.41,0.04,4.15,4.66,0.56,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,10,PAST,0.0,0.0,,,,82.1,,0.0,0.0,,,,,,,,,,,,,2019.0,47.01,71.22,9.55,106.19,10.75,1.03,0.43,177.81,2.5,0.37,37.43,0.02,1.71,1.92,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,11,PAST,0.0,0.0,,,,28.23,,0.0,0.0,,,,,,,,,,,,,2020.0,46.33,99.83,19.49,130.37,15.13,0.2,0.48,178.07,2.55,0.1,48.64,0.07,7.0,7.85,1.02,1.02,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,12,PAST,0.0,0.0,,,,85.31,,0.0,0.0,,,,,,,,,,,,,2021.0,52.24,24.33,25.29,127.52,13.87,1.28,0.55,182.39,2.67,0.09,51.6,0.05,4.54,5.09,0.68,0.67,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,13,PAST,0.0,0.0,,,,34.81,,0.0,0.0,,,,,,,,,,,,,2022.0,55.53,36.42,29.98,138.01,4.03,0.36,0.68,182.45,2.68,0.14,47.06,0.04,4.23,4.75,0.63,0.63,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,14,PAST,0.0,0.0,,,,43.15,,0.0,0.0,,,,,,,,,,,,,2023.0,53.14,50.76,33.57,140.36,732.69,0.1,0.55,189.17,2.7,0.21,59.48,0.09,9.29,10.42,1.4,1.39,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,15,PAST,0.0,13.07,,,,218.7,,0.0,0.0,,,,,,,,,,,,,2024.0,9.89,1.73,0.0,102.87,569.02,0.03,1.05,183.48,2.73,0.07,25.26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,16,PAST,0.0,2.28,,,,229.89,,0.0,0.0,,,,,,,,,,,,,2025.0,4.63,0.0,0.0,113.71,999.81,0.0,0.56,176.39,2.54,0.05,4.14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,17,PAST,0.0,7.69,,,,78.41,,0.0,0.0,,,,,,,,,,,,,2026.0,17.36,87.45,0.0,129.55,1062.66,0.28,0.7,173.03,2.47,0.07,7.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,18,PAST,0.0,11.01,,,,147.78,,0.0,0.0,,,,,,,,,,,,,2027.0,19.77,12.43,0.0,125.3,1115.44,1.04,0.74,169.55,2.38,0.06,9.69,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,19,PAST,0.0,0.0,,,,111.4,,0.0,0.0,,,,,,,,,,,,,2028.0,31.64,49.62,0.0,112.95,1038.59,0.28,0.51,170.45,2.35,0.05,20.46,0.0,0.23,0.25,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,20,PAST,0.0,0.0,,,,128.44,,0.0,0.0,,,,,,,,,,,,,2029.0,26.93,64.83,0.0,99.79,946.31,0.17,0.43,169.11,2.29,0.09,23.08,0.0,0.39,0.44,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,21,PAST,0.0,0.0,,,,85.26,,0.0,0.0,,,,,,,,,,,,,2030.0,31.3,79.26,0.0,116.54,968.62,0.45,0.65,168.24,2.32,0.1,25.57,0.06,5.81,6.52,0.78,0.78,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,22,PAST,0.0,0.0,,,,115.9,,0.0,0.0,,,,,,,,,,,,,2031.0,28.58,64.28,0.0,109.12,971.11,0.0,0.31,166.63,2.28,0.05,23.84,0.01,0.71,0.79,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,23,PAST,0.0,0.0,,,,135.0,,0.0,0.0,,,,,,,,,,,,,2032.0,28.15,97.94,0.0,81.38,938.96,0.46,0.46,165.97,2.27,0.09,24.93,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,24,PAST,0.0,0.0,,,,114.31,,0.0,0.0,,,,,,,,,,,,,2033.0,32.53,16.26,0.0,135.66,758.9,0.02,0.39,165.25,2.23,0.08,36.65,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,25,PAST,0.0,0.0,,,,89.71,,0.0,0.0,,,,,,,,,,,,,2034.0,27.7,93.4,0.0,111.74,631.55,0.35,0.2,165.59,2.16,0.09,24.64,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,26,PAST,0.0,0.0,,,,41.56,,0.0,0.0,,,,,,,,,,,,,2035.0,23.97,138.29,0.0,116.98,569.45,0.56,0.25,165.92,2.15,0.19,26.44,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,27,PAST,0.0,0.0,,,,152.9,,0.0,0.0,,,,,,,,,,,,,2036.0,29.61,16.59,0.0,117.41,583.24,0.13,0.3,166.54,2.22,0.1,32.45,0.03,2.83,3.18,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,28,PAST,0.0,0.0,,,,150.47,,0.0,0.0,,,,,,,,,,,,,2037.0,25.72,23.91,0.0,116.74,578.9,0.31,0.29,164.38,2.16,0.09,23.74,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,29,PAST,0.0,0.0,,,,185.83,,0.0,0.0,,,,,,,,,,,,,2038.0,27.59,0.0,0.0,107.75,474.1,0.33,0.24,164.57,2.15,0.08,28.57,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,30,PAST,0.0,0.0,,,,164.81,,0.0,0.0,,,,,,,,,,,,,2039.0,27.67,34.46,0.0,98.52,469.46,0.45,0.34,164.34,2.23,0.12,29.48,0.05,5.03,5.65,0.64,0.63,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43.63,,,3.93,0.0,2041.0,59.46,16.07,114.67,118.75,8.94,12.21,1.28,150.65,1.74,0.19,51.49,0.0,0.0,,,,,,,,,,,
1,1,,3,PAST,0.0,0.0,,,,4.36,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.18,0.18,2042.0,46.48,43.06,90.0,126.95,0.51,14.04,2.18,163.34,2.12,0.09,64.84,1.22,1.37,,,,,,,,,,,
1,1,,4,PAST,0.0,0.0,,,,8.24,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,0.0,0.0,2043.0,48.68,52.84,61.07,124.31,2.37,0.98,0.16,161.88,2.09,0.15,37.5,0.0,0.0,,,,,,,,,,,
1,1,,5,PAST,0.0,0.0,,,,20.13,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,0.0,0.0,2044.0,46.49,55.79,65.48,112.13,0.0,0.0,0.04,164.95,2.06,0.12,45.72,0.0,0.0,,,,,,,,,,,
1,1,,6,PAST,0.0,0.0,,,,19.85,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.36,0.36,2045.0,36.15,99.76,90.83,84.26,0.0,0.89,0.15,174.33,2.44,0.07,54.14,2.64,2.97,,,,,,,,,,,
1,1,,7,PAST,0.0,0.0,,,,98.64,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,44.16,,,0.0,0.0,2046.0,40.61,38.29,0.0,131.09,7.14,0.04,0.13,170.28,2.32,0.06,30.59,0.0,0.0,,,,,,,,,,,
1,1,,8,PAST,0.0,0.0,,,,96.13,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.08,0.08,2047.0,38.69,55.64,1.22,130.92,3.47,0.23,0.16,171.3,2.36,0.1,40.86,0.53,0.6,,,,,,,,,,,
1,1,,9,PAST,0.0,0.0,,,,110.05,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.56,0.55,2048.0,40.91,65.17,0.0,111.22,15.65,0.91,0.25,172.46,2.39,0.11,42.35,4.15,4.66,,,,,,,,,,,
1,1,,10,PAST,0.0,0.0,,,,91.13,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.24,0.24,2049.0,36.09,106.55,0.0,92.01,2.36,0.13,0.12,173.54,2.31,0.05,35.38,1.71,1.92,,,,,,,,,,,
1,1,,11,PAST,0.0,0.0,,,,57.44,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,1.02,1.02,2050.0,40.09,104.94,0.0,128.34,17.21,0.24,0.53,173.55,2.47,0.11,41.51,7.0,7.85,,,,,,,,,,,
1,1,,12,PAST,0.0,0.0,,,,103.38,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.68,0.67,2051.0,39.25,70.4,0.0,106.03,12.38,0.23,0.63,173.72,2.48,0.11,38.49,4.54,5.09,,,,,,,,,,,
1,1,,13,PAST,0.0,0.0,,,,149.55,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.63,0.63,2052.0,38.13,31.0,0.0,94.61,17.8,0.13,0.73,173.87,2.53,0.08,37.61,4.23,4.75,,,,,,,,,,,
1,1,,14,PAST,0.0,0.0,,,,136.92,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,1.38,1.38,2053.0,39.85,20.03,0.0,120.15,29.3,0.61,1.21,172.91,2.54,0.07,43.89,9.2,10.33,,,,,,,,,,,
1,1,,15,PAST,0.0,18.48,,,,153.91,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2054.0,27.05,0.0,0.0,124.78,93.55,0.0,0.92,171.01,2.47,0.05,22.52,0.0,0.0,,,,,,,,,,,
1,1,,16,PAST,0.0,9.37,,,,149.96,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2055.0,13.61,36.89,0.0,115.19,134.87,0.0,0.96,167.18,2.38,0.04,9.43,0.0,0.0,,,,,,,,,,,
1,1,,17,PAST,0.0,8.73,,,,124.64,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2056.0,19.26,49.98,0.0,113.32,158.98,0.72,0.47,163.56,2.25,0.11,7.46,0.0,0.0,,,,,,,,,,,
1,1,,18,PAST,0.0,10.72,,,,142.42,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2057.0,22.29,11.04,0.0,126.46,182.97,0.21,0.61,160.86,2.2,0.06,10.0,0.0,0.0,,,,,,,,,,,
1,1,,19,PAST,0.0,0.0,,,,105.53,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.03,0.03,2058.0,37.52,80.07,0.0,93.09,49.18,0.0,0.51,162.07,2.19,0.09,23.93,0.23,0.25,,,,,,,,,,,
1,1,,20,PAST,0.0,0.0,,,,153.13,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.06,0.06,2059.0,33.76,37.16,0.0,93.51,14.85,0.2,0.36,162.95,2.16,0.1,29.35,0.39,0.44,,,,,,,,,,,
1,1,,21,PAST,0.0,0.0,,,,92.41,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,0.78,0.78,2060.0,39.94,48.84,0.0,127.29,5.7,0.19,0.73,164.64,2.27,0.07,32.79,5.81,6.52,,,,,,,,,,,
1,1,,22,PAST,0.0,0.0,,,,154.18,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.11,0.11,2061.0,36.17,0.0,0.0,127.99,21.47,0.38,0.67,161.37,2.31,0.14,29.86,0.73,0.82,,,,,,,,,,,
1,1,,23,PAST,0.0,0.0,,,,77.26,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43.63,,,3.93,0.0,2062.0,44.63,69.26,0.0,119.91,0.78,0.08,0.48,164.22,2.3,0.09,37.43,0.0,0.0,,,,,,,,,,,
1,1,,24,PAST,0.0,0.0,,,,90.42,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.18,0.18,2063.0,37.29,58.2,21.16,107.73,12.01,0.33,0.5,167.5,2.37,0.07,48.9,1.22,1.37,,,,,,,,,,,
1,1,,25,PAST,0.0,0.0,,,,159.31,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,0.0,0.0,2064.0,29.29,21.49,0.0,112.4,8.26,0.81,0.32,166.42,2.25,0.13,28.55,0.0,0.0,,,,,,,,,,,
1,1,,26,PAST,0.0,0.0,,,,137.44,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,0.0,0.0,2065.0,28.93,66.25,0.0,88.0,8.97,0.41,0.21,166.49,2.23,0.07,28.99,0.0,0.0,,,,,,,,,,,
1,1,,27,PAST,0.0,0.0,,,,178.48,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,0.35,0.35,2066.0,31.46,15.63,0.0,97.97,10.5,0.28,0.21,167.64,2.22,0.08,35.93,2.83,3.18,,,,,,,,,,,
1,1,,28,PAST,0.0,0.0,,,,112.75,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,44.16,,,0.0,0.0,2067.0,26.07,71.92,0.0,105.4,1.3,0.06,0.18,166.34,2.17,0.07,23.86,0.0,0.0,,,,,,,,,,,
1,1,,29,PAST,0.0,0.0,,,,175.56,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.08,0.08,2068.0,28.59,0.85,0.0,108.18,34.54,0.0,0.26,165.59,2.22,0.08,29.74,0.53,0.6,,,,,,,,,,,
1,1,,30,PAST,0.0,0.0,,,,159.96,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.64,0.63,2069.0,28.26,70.2,0.0,77.46,44.96,0.39,0.4,163.82,2.19,0.09,29.87,5.03,5.65,,,,,,,,,,,
1,1,,2,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43.63,0.0,0.0,3.93,0.0,,,,,,,,,,,0.2,,,,2071.0,47.8,83.11,59.03,116.21,6.3,10.52,1.23,151.21,1.73,50.05
1,1,,3,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1.22,1.37,0.18,0.18,,,,,,,,,,,0.12,,,,2072.0,37.17,116.46,46.6,121.42,4.6,18.4,2.83,159.86,2.03,54.44
1,1,,4,PAST,0.0,0.0,,,,16.7,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,0.08,,,,2073.0,52.93,31.43,87.42,118.04,0.2,1.01,0.14,159.69,1.9,36.06
1,1,,5,PAST,0.0,0.0,,,,15.7,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45.5,0.0,0.0,0.0,0.0,,,,,,,,,,,0.06,,,,2074.0,36.63,107.12,36.85,115.47,0.13,6.48,0.3,165.56,1.95,46.37
1,1,,6,PAST,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2.64,2.97,0.36,0.36,,,,,,,,,,,0.06,,,,2075.0,28.56,156.15,36.76,103.19,16.53,0.45,0.14,164.93,2.24,39.2
1,1,,7,PAST,0.0,0.0,,,,104.56,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,44.16,0.0,0.0,0.0,0.0,,,,,,,,,,,0.11,,,,2076.0,44.78,37.86,0.0,122.31,0.0,0.0,0.15,162.97,2.22,27.54
1,1,,8,PAST,0.0,0.0,,,,108.82,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.53,0.6,0.08,0.08,,,,,,,,,,,0.07,,,,2077.0,49.43,19.17,13.82,127.63,0.0,0.0,0.14,167.83,2.26,49.9
1,1,,9,PAST,0.0,0.0,,,,86.84,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.04,4.15,4.66,0.56,0.55,,,,,,,,,,,0.1,,,,2078.0,39.04,106.21,0.0,104.64,4.38,0.15,0.26,169.61,2.39,44.21
